Outlet_Type,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Item_Visibility,Item_Frequency,Item_Type,Item_Identifier_Type,Outlet_Status,Calorie_Count_per_givenwt
0,-1.3991853859443641,4,0,2,0.198316649,0,0,1,0,19.74
2,-1.5577733657543724,3,1,0,0.048092778,0,8,2,1,0.0
1,0.8932875963300755,6,0,1,0.053611144,1,3,1,1,4.324000000000001
0,0.4525746287448169,4,0,2,0.0708009757993644,1,6,1,0,11.05
1,1.3457396495500513,1,2,0,0.159201868,0,14,0,0,4.79145
1,1.52885787340907,2,0,1,0.019142452,1,13,1,1,72.2
1,-0.6337656642226742,9,1,2,0.025966531,0,10,1,0,16.874
1,-1.2261657816534297,7,0,1,0.013840784,1,5,1,1,7.675
1,1.3462864715722624,8,0,2,0.049621701,0,0,1,0,8.700999999999999
1,0.6633377437267265,6,0,1,0.072141818,1,3,1,1,6.968000000000001
2,0.7485428477139355,3,1,0,0.065901299,1,6,1,1,12.35
1,-0.0025283920565209966,9,1,2,0.103138922,0,0,1,0,12.838
1,1.4021646471051012,8,0,2,0.01742908,1,6,1,0,4.8815
0,-0.693430022646144,4,0,2,0.0708009757993644,0,2,1,0,65.10000000000001
1,0.5420295951151749,7,0,1,0.037657459,1,6,1,1,8.515
1,-0.8392268440418592,1,2,0,0.025740259,0,10,1,0,26.455
3,0.47121454434404525,5,1,0,0.031382044,0,0,1,0,17.639999999999997
0,0.23861372415933418,4,0,2,0.060587738,0,1,1,0,16.375
3,0.6809671578112259,5,1,0,0.043551753,1,13,1,0,62.4625
1,-1.085670895420439,1,2,0,0.01141595,1,13,1,0,50.80125
1,1.1056911773786182,7,0,1,0.016993225,1,6,1,1,4.32575
3,0.7283040373129207,5,1,0,0.044829295,1,13,1,0,79.5625
1,-1.5726686697278167,7,0,1,0.121832956,0,0,1,1,9.401
2,0.012913733939133809,3,1,0,0.05858462,1,4,1,1,3.2545
1,0.4850993468027604,2,0,1,0.10402738,1,9,2,1,0.0
1,1.9482799578137378,9,1,2,0.137023446,1,4,1,0,5.0117
1,1.5421127113158812,7,0,1,0.059611153,0,11,2,1,0.0
3,1.177053050171959,5,1,0,0.084354713,1,3,1,0,12.240000000000002
1,0.256748389001198,7,0,1,0.009958941,1,13,1,1,70.5375
1,0.14444521591330903,2,0,1,0.045675104,0,8,2,1,0.0
1,1.6645976465015473,6,0,1,0.047420609,1,5,1,1,4.8475
1,-1.2927309700414107,6,0,1,0.071439051,1,6,1,1,8.645000000000001
0,-0.2409363981613214,0,0,0,0.0708009757993644,0,0,1,0,12.739999999999998
2,0.9066255767665793,3,1,0,0.054853377,0,8,2,1,0.0
2,-0.8892562623897626,3,1,0,0.09468096,1,6,1,1,11.927500000000002
1,-1.0739318097857216,8,0,2,0.05843345,0,7,0,0,27.0
1,1.144528332114015,9,1,2,0.047565208,1,4,1,0,9.522
1,-1.5722049902352986,7,0,1,0.046079575,1,4,1,1,4.006600000000001
1,1.7550215431217884,1,2,0,0.018395194,1,5,1,0,6.075
2,0.6053554226347361,3,1,0,0.149974858,1,13,1,1,63.4125
1,0.8965269571984951,8,0,2,0.01732573,0,14,0,0,4.2993
0,-0.34154205687933964,4,0,2,0.196490902,1,3,1,0,10.0
1,0.5521282146832596,6,0,1,0.065236932,1,13,1,1,42.75
1,0.7959212984804769,8,0,2,0.043785694,0,7,0,0,23.25
1,0.4754644067271943,1,2,0,0.00799436,1,4,1,0,8.096000000000002
1,0.019350884411126874,2,0,1,0.159936948,1,5,1,1,5.0975
1,1.0966030593252625,7,0,1,0.12829573,1,6,1,1,5.265
1,-0.36607230092835,9,1,2,0.026225693,1,9,2,0,0.0
1,0.1135609639219985,2,0,1,0.026140452,1,5,1,1,7.55
2,1.8316853510778537,3,1,0,0.029565309,1,9,2,1,0.0
2,0.6053554226347361,3,1,0,0.06593557675,1,13,1,1,72.4375
1,0.2460613761460563,9,1,2,0.158715731,0,10,1,0,17.6605
1,-0.9526236611741702,6,0,1,0.014628382,0,0,1,1,11.165
1,-0.33569329969440403,7,0,1,0.016645164,1,5,1,1,9.675
0,-0.507660831205763,4,0,2,0.060154968,1,5,1,0,2.2775
1,-0.8594656544428744,6,0,1,0.062212713,0,0,1,1,29.19
3,1.9467226342767978,5,1,0,0.063554289,0,1,1,0,36.25
1,1.8034936379327517,6,0,1,0.160671255,1,3,1,1,15.76
1,-0.4161017192762536,6,0,1,0.038721734,1,6,1,1,5.320250000000001
1,0.01350212722619128,9,1,2,0.089817198,1,3,1,0,11.280000000000001
1,1.9242965357869384,8,0,2,0.074149074,1,13,1,0,27.455000000000002
1,0.06454204708882419,6,0,1,0.025162022,1,3,1,1,13.76
2,1.8652621419153723,3,1,0,0.078719835,1,6,1,1,5.232500000000001
0,-0.22288487584915054,0,0,0,0.155706798,1,9,2,0,0.0
1,-1.267737046499882,2,0,1,0.049357077,0,14,0,1,7.65
1,0.48669824160454694,6,0,1,0.142383847,0,15,1,1,6.84
1,-0.5177594507738471,7,0,1,0.017073332,0,8,2,1,0.0
1,0.6942219957180371,6,0,1,0.065771344,0,0,1,1,8.449
1,-0.24253529296310816,6,0,1,0.126220187,1,9,2,1,0.0
1,-0.33624012171661505,9,1,2,0.01945343,1,13,1,0,100.9375
1,1.4489962758494317,8,0,2,0.079806266,1,4,1,0,6.118
3,0.09008279265256364,5,1,0,0.138777108,1,5,1,0,6.675
1,1.9461342409897397,6,0,1,0.070026951,1,4,1,1,4.738
1,0.4914533547450606,2,0,1,0.047645037,1,9,2,1,0.0
3,0.9183646624012969,5,1,0,0.072559351,1,5,1,0,6.825
2,-0.944082365143026,3,1,0,0.019277945,1,5,1,1,10.25
0,-1.7020128636131475,4,0,2,0.145200948,1,5,1,0,3.875
1,0.80871245689477,8,0,2,0.081042136,0,10,1,0,21.164
1,1.2238431076514427,6,0,1,0.073906461,1,4,1,1,3.6133
0,-0.6476504666813891,4,0,2,0.077480627,0,10,1,0,7.4217
3,1.7768592483245897,5,1,0,0.03764950342857143,1,6,1,0,10.465000000000002
1,-0.7545685620768608,8,0,2,0.159967845,1,13,1,0,34.98375
1,1.5575548373115364,9,1,2,0.097862839,0,8,2,0,0.0
0,0.36476012844109185,4,0,2,0.021031586,1,3,1,0,13.76
1,0.434523106432646,6,0,1,0.029933275,1,13,1,1,84.075
1,0.9098233663701528,1,2,0,0.045916788,0,0,1,0,6.888
1,0.7182054177448365,9,1,2,0.032227432,1,3,1,0,4.368
1,-1.0920664746275854,1,2,0,0.014679558,1,5,1,0,8.675
1,0.10447284586864337,7,0,1,0.024937792,1,9,2,1,0.0
1,-1.3943887015390044,1,2,0,0.101689151,1,4,1,0,8.855
1,1.8934954263253208,1,2,0,0.067020992,1,13,1,0,71.725
0,0.5957620538240164,4,0,2,0.083547515,1,9,2,0,0.0
1,0.8507058299688938,6,0,1,0.089884775,1,6,1,1,11.83
3,0.08907229113783457,5,1,0,0.138742518,1,13,1,0,80.03750000000001
1,0.22796828256903898,8,0,2,0.1206874708,1,13,1,0,79.5625
1,1.3361878520041781,2,0,1,0.014103354,1,9,2,1,0.0
1,-0.23992589664659233,8,0,2,0.019386234,0,8,2,0,0.0
0,-0.3564373608527839,4,0,2,0.149305497,0,10,1,0,19.8055
1,-0.4325959180514844,2,0,1,0.008609602,0,8,2,1,0.0
1,-1.4885987810498758,8,0,2,0.082266419,0,0,1,0,27.09
1,0.10131662752991677,9,1,2,0.04363058,1,6,1,0,3.8870000000000005
1,0.5920174421982323,9,1,2,0.0441520835,1,6,1,0,8.515
1,1.7225799675935378,9,1,2,0.010027885,1,13,1,0,37.54875
1,0.06508886911103519,9,1,2,0.027991093,1,13,1,0,34.55625
0,-0.7812029516850225,4,0,2,0.129983688,1,9,2,0,0.0
2,-1.238956940067723,3,1,0,0.054851438,0,15,1,1,15.03
1,-0.3426357009237616,2,0,1,0.019533098,1,13,1,1,100.9375
2,0.6676707486395681,3,1,0,0.108330902,1,13,1,1,43.67625
1,-0.013173833646816652,6,0,1,0.09344495,0,0,1,1,20.79
3,0.4818599859343409,5,1,0,0.046544984,1,6,1,0,5.7005
1,0.7325954709609157,9,1,2,0.066724663,1,6,1,0,4.407
0,-0.1866571174302692,0,0,0,0.091195818,0,1,1,0,21.5
1,0.026210143110791534,7,0,1,0.163310805,0,7,0,1,19.625
1,-0.5991368006055794,2,0,1,0.095102092,0,2,1,1,27.6325
2,0.546279457498324,3,1,0,0.036174285,1,5,1,1,5.55
1,0.23225971621703406,9,1,2,0.128405328,0,1,1,0,48.75
0,0.1220191174234497,4,0,2,0.027610698,1,13,1,0,88.35000000000001
1,1.7758487468098607,2,0,1,0.03079807,1,13,1,1,74.575
1,0.5271342911417307,8,0,2,0.097904029,0,14,0,0,8.925
1,0.25510792293456497,6,0,1,0.09264951,1,9,2,1,0.0
1,0.7474492036695135,9,1,2,0.007055292,0,14,0,0,3.11865
3,0.6889200605553125,5,1,0,0.005638944,0,0,1,0,8.379
1,-1.6157972581112092,1,2,0,0.007140468,1,13,1,0,75.2875
1,0.42063830397393087,9,1,2,0.045835395,1,13,1,0,74.1
1,0.1321593082563808,9,1,2,0.021639678,0,8,2,0,0.0
1,-1.5077855186713156,8,0,2,0.007215314,0,0,1,0,9.925999999999998
1,0.21782809173610787,6,0,1,0.023492524,1,13,1,1,26.95625
1,-1.567871985322457,7,0,1,0.011111714,0,1,1,1,26.5
0,0.2503528097940514,0,0,0,0.016635488,1,13,1,0,70.5375
2,1.5389564929771542,3,1,0,0.052161997,0,14,0,1,5.508000000000001
1,-1.2799813828919642,8,0,2,0.03832122,0,0,1,0,10.107999999999999
1,0.6676707486395681,2,0,1,0.108501676,1,13,1,1,43.67625
0,0.5648778018327059,0,0,0,0.077029195,1,13,1,0,97.85000000000001
1,0.11570668074599604,9,1,2,0.15717236,1,13,1,0,73.625
1,1.7225799675935378,8,0,2,0.015089965,0,10,1,0,14.014000000000001
1,-1.4704641162080119,8,0,2,0.041571557,1,5,1,0,9.8
1,1.9136510941966431,1,2,0,0.084262458,0,14,0,0,8.7975
1,-1.3949355235612153,2,0,1,0.0265270025,1,5,1,1,8.3
1,-0.5672420470995397,2,0,1,0.099681254,1,13,1,1,44.62625
1,-0.7594068177470671,2,0,1,0.13727,1,3,1,1,12.68
1,1.7108824532236666,7,0,1,0.0204332,1,13,1,1,35.245
0,-1.5157384214154022,4,0,2,0.0708009757993644,1,5,1,0,6.425
1,1.3138033247791654,2,0,1,0.098170402,0,15,1,1,18.765
1,-0.5422065522931648,1,2,0,0.069401919,0,14,0,0,6.273000000000001
0,-0.6097822421958747,4,0,2,0.014342659,1,3,1,0,13.4
1,0.18488126545049274,6,0,1,0.064048405,1,3,1,1,11.600000000000001
1,0.802275306422777,6,0,1,0.075864171,0,15,1,1,6.0255
3,-0.0030336428138859834,5,1,0,0.030645958,0,14,0,0,7.0635
1,-0.7785935553685066,2,0,1,0.120211747,1,9,2,1,0.0
1,-0.4410956428177821,7,0,1,0.090374342,1,9,2,1,0.0
1,1.1094357890044022,2,0,1,0.015548178,1,5,1,1,6.075
1,-1.217666056887132,2,0,1,0.070699313,1,13,1,1,61.75
1,-0.3574894336323594,6,0,1,0.054046706,1,13,1,1,96.66250000000001
0,0.8443102507617477,4,0,2,0.0218126,0,10,1,0,14.57885
1,1.1025349590398912,7,0,1,0.096407554,1,13,1,1,59.85
1,0.5606695107144037,1,2,0,0.035997543,1,5,1,0,5.55
1,-1.5152331706580378,2,0,1,0.172446822,0,10,1,1,26.598000000000003
1,0.21576551744180325,6,0,1,0.08644044,1,5,1,1,2.94
0,-0.22229648256209283,0,0,0,0.074422769,1,13,1,0,84.78750000000001
3,1.769453167602714,5,1,0,0.073985248,1,13,1,0,45.125
1,0.630390917441111,8,0,2,0.035185588,1,13,1,0,91.2
1,-1.6206355137814155,8,0,2,0.041249072,1,3,1,0,11.600000000000001
2,-0.7742605504556649,3,1,0,0.065215312,0,0,1,1,18.689999999999998
1,-0.03177217798119851,1,2,0,0.016720132,0,10,1,0,25.025
1,-0.5352641510638072,1,2,0,0.14825809,1,6,1,0,7.865
1,0.1821887266042842,1,2,0,0.086384841,1,5,1,0,2.94
0,-0.2968145736941606,4,0,2,0.112249603,0,8,2,0,0.0
3,-0.33834426727576633,5,1,0,0.127108578,1,4,1,0,4.919700000000001
1,0.8549556923520428,2,0,1,0.0173294378,0,14,0,1,4.2993
1,-1.2895331804378374,1,2,0,0.057744249,1,6,1,0,6.9517500000000005
2,0.8220088660664278,3,1,0,0.0711891,1,6,1,1,4.992
1,-0.3239542140596866,7,0,1,0.08198411300000001,0,14,0,1,3.8428500000000003
3,-0.674748535782069,5,1,0,0.027183141,1,6,1,0,6.695
3,1.2866221131487923,5,1,0,0.013956116,1,9,2,0,0.0
1,-1.6770605113364654,7,0,1,0.082178616,0,0,1,1,8.071
1,0.18483969418564627,2,0,1,0.030379382,0,8,2,1,0.0
0,1.7811091107077388,4,0,2,0.061753511,1,3,1,0,11.32
1,-0.2632793541214878,6,0,1,0.042283454,0,7,0,1,23.25
1,0.10451441713348984,1,2,0,0.043526599,1,6,1,0,3.8870000000000005
2,0.4115917571854222,3,1,0,0.012593467,1,9,2,1,0.0
1,0.8693457455681226,7,0,1,0.017360867,0,14,0,1,4.2993
3,1.0503182526031438,5,1,0,0.026216144,1,5,1,0,4.4475
3,0.2503112385292049,5,1,0,0.031073804,0,12,1,0,21.2058
1,1.392612849559228,2,0,1,0.080362549,0,1,1,1,12.5875
1,1.2461860636116087,8,0,2,0.026840766,0,0,1,0,21.0
1,-1.5881523669883184,9,1,2,0.030751366,0,7,0,0,39.25
1,-0.44858486606935066,1,2,0,0.063764099,1,6,1,0,6.370000000000001
3,1.6161671229554304,5,1,0,0.1489737115,1,6,1,0,4.85875
1,-0.6981435645218108,6,0,1,0.039214444,1,13,1,1,83.60000000000001
3,0.10872270825179242,5,1,0,0.145591438,0,12,1,0,35.394000000000005
1,-0.9147970079535023,6,0,1,0.056375879,0,1,1,1,24.5
1,-1.4864946354907247,8,0,2,0.153494979,1,3,1,0,6.272
1,0.47920901835297836,7,0,1,0.165694678,1,6,1,1,8.547500000000001
3,-0.4453870764657774,5,1,0,0.02426524,0,8,2,0,0.0
3,-1.0419954850148354,5,1,0,0.037449987,0,0,1,0,10.423
1,0.5233481082511001,1,2,0,0.017047751,0,0,1,0,7.616
1,-0.8839127559621918,7,0,1,0.052836076,1,3,1,1,7.18
1,-0.893000874015547,6,0,1,0.020565921,1,4,1,1,5.29
1,-1.7190954556754359,2,0,1,0.124410284,1,13,1,1,30.32875
3,1.064708305819223,5,1,0,0.01031535,1,9,2,0,0.0
1,0.8576898024630979,6,0,1,0.159825617,1,5,1,1,8.425
2,-0.7700522593373625,3,1,0,0.147023834,0,1,1,1,44.625
0,-0.9760602611787585,0,0,0,0.11003242719999999,1,6,1,0,8.125
1,-0.8738141363941073,8,0,2,0.0111263,1,13,1,0,48.925000000000004
0,-1.7084084428202941,4,0,2,0.134327613,1,13,1,0,56.050000000000004
3,1.2201400672905047,5,1,0,0.035414528,0,1,1,0,16.775
1,-1.5349251590368416,2,0,1,0.121225455,1,6,1,1,4.134
1,0.04060019632687126,7,0,1,0.02984176,0,14,0,1,6.171
1,0.8533567975502563,8,0,2,0.055390121,1,4,1,0,3.4845
1,-0.6428122110111828,2,0,1,0.047453947,0,0,1,1,13.72
3,-0.7136272617823125,5,1,0,0.034244601,0,0,1,0,20.02
0,0.6457914721719198,0,0,0,0.071440118,0,10,1,0,17.3745
1,1.9009015070471968,7,0,1,0.020989308,0,10,1,1,25.5255
1,1.3462864715722624,7,0,1,0.0793795,1,5,1,1,9.125
1,-1.5844493266273807,8,0,2,0.09646733,1,4,1,0,2.7255000000000003
3,-0.8839543272270383,5,1,0,0.027570939,0,14,0,0,3.2028000000000003
0,1.1057327486434647,4,0,2,0.168455549,1,13,1,0,59.85
1,-0.453339979209864,7,0,1,0.071222087,0,14,0,1,3.7077
1,0.18433444342828173,9,1,2,0.01532563,1,13,1,0,34.74625
3,-0.6609053045882004,5,1,0,0.062724117,1,3,1,0,12.96
1,0.8230193675811568,1,2,0,0.071786706,1,4,1,0,3.9444999999999997
1,0.5505708911463191,9,1,2,0.106492562,1,6,1,0,7.995000000000001
1,1.0476672850217812,2,0,1,0.039261947,0,0,1,1,12.453
1,1.072702779828156,9,1,2,0.026384672,1,5,1,0,4.4475
1,-1.098462053834732,6,0,1,0.008564925,0,10,1,1,23.9525
2,-0.8210921791999952,3,1,0,0.13673129314285715,1,13,1,1,31.6825
1,-1.6717170049088947,7,0,1,0.110254143,1,5,1,1,7.925
2,1.300465344342661,3,1,0,0.023626808,0,10,1,1,18.304
0,-1.3789881468081955,0,0,0,0.19780911,0,11,2,0,0.0
1,-0.33939634005534186,6,0,1,0.034646067,1,9,2,1,0.0
1,0.35731247645436975,9,1,2,0.041681059,0,14,0,0,8.976
1,-0.8423830623805858,9,1,2,0.044995631,1,4,1,0,3.7766000000000006
1,1.7699999896249252,8,0,2,0.092782895,1,9,2,0,0.0
0,-1.530675296653693,0,0,0,0.029377239,0,10,1,0,22.88
0,-0.8402789168214347,4,0,2,0.070017381,0,10,1,0,11.3971
1,0.18058983180249766,7,0,1,0.141542481,1,13,1,1,28.66625
2,1.0828013993962409,3,1,0,0.127968205,1,3,1,1,5.04
1,0.2572536397585625,1,2,0,0.158337479,0,10,1,0,17.6605
1,1.1690585761630257,8,0,2,0.084765192,1,3,1,0,12.240000000000002
1,0.08057256637153691,8,0,2,0.029781363,0,14,0,0,6.171
1,-0.5640858287608129,2,0,1,0.037782943,1,13,1,1,54.625
0,-0.3170533840951757,0,0,0,0.014472516,1,9,2,0,0.0
0,-0.7769946605667202,0,0,0,0.0708009757993644,1,3,1,0,12.68
3,-0.7604588905266428,5,1,0,0.14571827,0,1,1,0,44.625
1,0.6298440954189,7,0,1,0.036746479,1,5,1,1,6.575
2,-1.5706060954335122,3,1,0,0.12023852800000001,0,0,1,1,12.873
1,-0.8397320947992237,9,1,2,0.097367722,1,4,0,0,8.096000000000002
1,-0.6508482562849625,8,0,2,0.068125756,1,3,1,0,13.200000000000001
2,0.946051124789034,3,1,0,0.043333912,1,6,1,1,7.3775
1,-0.6492493614831757,7,0,1,0.052550476,1,13,1,1,83.125
1,-0.5054735431169187,7,0,1,0.111527348,0,11,2,1,0.0
1,-1.7558284648516818,2,0,1,0.042123243,0,14,0,1,4.845
1,0.45947545870932804,1,2,0,0.03315162,1,13,1,0,61.0375
1,0.26789908134885815,7,0,1,0.095351065,0,0,1,1,21.139999999999997
1,0.12046179388650963,6,0,1,0.024882614,1,9,2,1,0.0
1,0.9055735039870038,7,0,1,0.083683243,1,3,1,1,10.4
2,0.22317159816367893,3,1,0,0.171523928,1,4,1,1,8.395
1,0.6452446501497088,9,1,2,0.015749341,1,9,2,0,0.0
1,-0.3186938501618087,8,0,2,0.147100395,0,8,2,0,0.0
1,0.1012750562650703,7,0,1,0.01279973275,0,7,0,1,20.525000000000002
1,-1.4604070679047743,1,2,0,0.055672032,0,0,1,0,16.59
0,0.5281447926564602,0,0,0,0.112036236,1,13,1,0,93.575
1,-0.32929772048725764,6,0,1,0.071971918,1,13,1,1,29.426250000000003
1,-0.843476706425008,8,0,2,0.123428594,1,13,1,0,31.6825
0,0.5797731058061502,0,0,0,0.028164527,0,7,0,0,30.25
3,-0.40167009479532745,5,1,0,0.093217569,1,13,1,0,33.5825
1,0.10447284586864337,1,2,0,0.045380404,0,8,2,0,0.0
1,-0.8770534972625271,6,0,1,0.041283361,1,9,2,1,0.0
2,1.848221121117931,3,1,0,0.06797671,0,1,1,1,14.2375
1,-0.3325370813556772,7,0,1,0.041641933,1,6,1,1,8.19
0,1.3765823302765154,4,0,2,0.13027716,1,9,2,0,0.0
3,0.7432409125512114,5,1,0,0.04765803,1,13,1,0,88.35000000000001
1,0.7373921553662758,9,1,2,0.067607749,0,0,1,0,24.849999999999998
1,1.7656669847120836,8,0,2,0.034306962,1,6,1,0,10.465000000000002
1,-0.2297441345488152,2,0,1,0.175103435,0,0,1,1,12.739999999999998
1,0.24021261896112073,1,2,0,0.049922304,1,4,1,0,3.3511
0,-0.7971918997028887,4,0,2,0.173527068,1,6,1,0,11.927500000000002
3,1.4372571902147144,5,1,0,0.014753811,1,6,1,0,13.227500000000001
1,0.6144019694232448,1,2,0,0.083536989,1,5,1,0,10.375
1,-0.8025354061304596,7,0,1,0.070847865,1,13,1,1,36.29
1,-1.4854425627111492,2,0,1,0.091688111,0,0,1,1,14.552999999999999
3,0.1071653847148519,5,1,0,0.082028694,0,0,1,0,11.528999999999998
1,0.750646993273087,8,0,2,0.044004675,0,14,0,0,2.55
0,0.5787210330265746,0,0,0,0.089498926,1,4,1,0,2.9532000000000003
0,1.278163959647341,0,0,0,0.097865088,1,9,2,0,0.0
1,-1.5498204630102859,1,2,0,0.119852889,1,4,1,0,5.1290000000000004
0,-0.17390753028082245,4,0,2,0.021471456,1,13,1,0,71.9625
2,1.2563262544445397,3,1,0,0.0879312825,1,13,1,1,74.1
2,1.3351357792246026,3,1,0,0.057221177,1,6,1,1,11.18
1,-0.7413137241700498,9,1,2,0.087310672,1,4,1,0,7.4750000000000005
1,0.1353570978599539,9,1,2,0.091348964,1,13,1,0,63.4125
2,0.8374509920620831,3,1,0,0.054816926,1,6,1,1,13.065000000000001
0,-1.4109244715790816,4,0,2,0.024992442,1,9,2,0,0.0
1,-0.4272939828887598,8,0,2,0.028679894,1,9,2,0,0.0
1,-0.8019470128434021,9,1,2,0.081879864,1,6,1,0,8.125
1,-0.3149076672711779,8,0,2,0.07198553,1,13,1,0,29.426250000000003
1,1.5512424006340828,1,2,0,0.059275452,1,9,2,0,0.0
1,-1.2544406373282246,7,0,1,0.070444232,1,13,1,1,61.75
1,0.6553848409826399,6,0,1,0.043755405,1,13,1,1,62.4625
1,-1.2283114984774275,6,0,1,0.079613553,0,10,1,1,11.18975
2,0.8571429804408869,3,1,0,0.168266556,1,9,2,1,0.0
2,-1.2693359413016687,3,1,0,0.013869039,1,5,1,1,7.675
3,1.3334953131579692,5,1,0,0.09261763125,1,5,1,0,9.125
0,-0.7168250513858858,4,0,2,0.029157849,1,5,1,0,8.1
2,0.8687989235459116,3,1,0,0.007309544,0,10,1,1,16.159
1,0.1321593082563808,8,0,2,0.027779254,0,0,1,0,21.21
1,-0.8392268440418592,2,0,1,0.13169655,1,4,1,1,2.668
2,-0.38626954006451863,3,1,0,0.122015744,1,5,1,1,10.35
3,0.8773817908419022,5,1,0,0.087045086,0,1,1,0,44.625
3,0.63464077982426,5,1,0,0.05911748,1,9,2,0,0.0
1,0.46746993271826115,8,0,2,0.047377053,1,9,2,0,0.0
1,-1.741438411635602,6,0,1,0.041878397,0,14,0,1,4.845
3,-0.5331600055046559,5,1,0,0.118783796,0,0,1,0,28.7
2,1.8583197406860152,3,1,0,0.027454997,1,13,1,1,45.6
2,0.5681171627011259,3,1,0,0.082120687,0,1,1,1,39.625
1,1.9424312006288027,6,0,1,0.084316691,0,14,0,1,8.7975
1,1.8311385290556428,6,0,1,0.013634468,1,5,1,1,8.75
1,0.4578765639075415,6,0,1,0.177661246,1,9,2,1,0.0
2,0.5111037718590179,3,1,0,0.060912865,0,2,1,1,37.432500000000005
1,-1.6551812348688173,8,0,2,0.16184901925,0,0,1,0,10.997
1,-1.4694536146932828,2,0,1,0.141406394,0,0,1,1,13.72
1,-1.2294051425218495,9,1,2,0.073012871,0,11,2,0,0.0
1,1.6730558000029985,2,0,1,0.120060274,1,5,1,1,8.5
2,1.318053187162314,3,1,0,0.057292529,1,4,1,1,7.36
1,0.3232720061243326,9,1,2,0.137858955,1,5,1,0,4.4475
1,-0.7237258813503967,7,0,1,0.143713508,0,8,2,1,0.0
1,1.700742262390736,6,0,1,0.034746076,1,4,1,1,8.165000000000001
1,-1.619036618979629,2,0,1,0.01115195,0,1,1,1,26.5
1,-0.6241722954119543,7,0,1,0.008208342,1,3,1,1,13.4
1,-0.49217713394526125,9,1,2,0.031331581,1,6,1,0,6.175
1,0.9087712935905773,2,0,1,0.093913607,1,4,1,1,3.0429000000000004
1,-1.589204439767894,9,1,2,0.020519478,1,9,2,0,0.0
1,0.39884217003597544,1,2,0,0.103935018,0,0,1,0,9.282
1,0.545185813453902,7,0,1,0.125942816,1,6,1,1,10.075000000000001
1,-1.007408192662587,9,1,2,0.074847665,0,1,1,0,19.3
1,0.0038671871506251445,9,1,2,0.05207569233333333,1,9,2,0,0.0
2,0.6569837357844264,3,1,0,0.044202545,0,0,1,1,10.527999999999999
1,-0.8105298801393928,1,2,0,0.070645636,1,13,1,0,36.29
2,0.40523774924312206,3,1,0,0.085622362,1,6,1,1,3.6757500000000003
1,-0.7636566801302159,1,2,0,0.146305498,0,1,1,0,44.625
1,0.13746124341910496,2,0,1,0.132248069,0,0,1,1,16.31
0,1.6044280373207134,0,0,0,0.087604871,0,10,1,0,21.593
1,0.282247563300091,9,1,2,0.117667492,1,13,1,0,43.67625
1,0.20078707093866607,2,0,1,0.117593973,0,8,2,1,0.0
1,-0.5592891443554531,8,0,2,0.013263968,1,3,1,0,11.040000000000001
1,0.8119102464983431,8,0,2,0.023577298,0,14,0,0,8.211
1,-1.2857885688120532,7,0,1,0.143419394,1,5,1,1,4.4525
2,1.1594652073523057,3,1,0,0.15277077,1,5,1,1,3.735
1,0.13266455901374535,1,2,0,0.051804278,1,9,2,0,0.0
1,-1.6030060996969162,1,2,0,0.03961061,1,13,1,0,89.53750000000001
3,-0.9930597107113539,5,1,0,0.10400212,1,3,1,0,7.6000000000000005
2,-0.7530112385399207,3,1,0,0.120022543,1,9,2,1,0.0
1,-1.6620820648333283,7,0,1,0.026608496,0,10,1,1,19.5195
3,0.715554450163474,5,1,0,0.030944666,1,13,1,0,40.99250000000001
1,1.8838604862497548,1,2,0,0.066014596,0,7,0,0,16.425
1,-0.0451101584177027,6,0,1,0.146635206,1,5,1,1,5.0975
1,0.8890377339469264,6,0,1,0.054620504,0,8,2,1,0.0
1,0.4152947975463598,9,1,2,0.005539114,1,6,1,0,7.3775
3,0.6638845657489375,5,1,0,0.115978122,1,13,1,0,84.075
1,0.1029155223317033,1,2,0,0.062205112,1,5,1,0,9.25
1,0.33387587644978134,7,0,1,0.041857101,0,0,1,1,7.363999999999999
3,1.2547273596427528,5,1,0,0.132500853,1,3,1,0,8.8
1,1.59643356331178,8,0,2,0.057058545,1,6,1,0,7.15
1,1.1701106489426012,7,0,1,0.047587685,1,4,1,1,9.522
1,0.5355924446431823,7,0,1,0.036308404,0,8,2,1,0.0
2,1.6688475088846964,3,1,0,0.058339153,1,4,0,1,6.348000000000001
0,0.8385030648416586,0,0,0,0.151420934,0,11,2,0,0.0
1,0.570221308260277,2,0,1,0.024790707,1,9,2,1,0.0
1,-0.5560497834870334,7,0,1,0.085125951,0,0,1,1,13.44
1,-0.7780051620814492,9,1,2,0.041986639,1,13,1,0,31.70625
1,-0.7221685578134567,6,0,1,0.018845298,0,8,2,1,0.0
3,-1.3688479559752647,5,1,0,0.054376275,0,8,2,0,0.0
2,0.3471722856214391,3,1,0,0.021811987,0,1,1,1,30.375
2,1.758260903990208,3,1,0,0.138868769,1,13,1,1,89.53750000000001
0,-1.4497200550496323,4,0,2,0.017192741666666667,1,4,1,0,3.6501
1,0.4882555651414875,7,0,1,0.03324652,1,13,1,1,61.0375
2,-1.5652210177410946,3,1,0,0.042153502,0,10,1,1,9.70255
1,-1.6605247412963882,6,0,1,0.035347676,1,6,1,1,5.3950000000000005
1,-0.4671416391388863,2,0,1,0.100640587,1,5,1,1,9.6
1,-0.7545685620768608,7,0,1,0.160292264,1,13,1,1,34.98375
